id,code,name,rating
777,14419,Karthik Subhash,62.64
778,14423,RK Suresh,26.1
779,14428,SK Sudheesh,55.68
780,14441,Master Al Sabith,34.4
781,14575,Praveen Prabharam,77.4
782,14592,Vishnu Raj,78.26
783,14699,Reji Thampi,48
784,14711,Nithya Vijay,52.2
785,14757,K Satheesh Babu,69.6
786,14772,Anil Chandrasekhar,72.24
787,14778,Suresh Babu Sreestha,70.47
788,14827,Haseena Suneer,52.46
789,14876,V Ravichandran,74.82
790,14877,Premkumar ,61.92
791,14893,Prasanth Neel ,82.65
792,14911,Sajas Rahman,56.58
793,15020,Sikkandhar Dulkarnain,23.22
794,15133,Dr Sundar Menon,53.25
795,15275,J Sarathchandran Nair,28.08
796,15300,Abraham Mathew,59.92
797,15339,KK Muhammed Ali,53.32
798,15436,Sreejith Panicker,65.36
799,15478,Preethi Jino,25.8
800,15686,Anurag Kashyap,76.54
801,15692,Santhosh T Kuruvila,69.55
802,15707,AKS Nambiar,77.4
803,15738,Bharathan Nileshwaram,62.1
804,15770,Achuthan,67.08
805,15814,Razi Muhammed,64.78
806,16066,Dr. George Mathew,72
807,16102,Ashraf Pilakkal,74.82
808,16313,Kottarathil Thampi,74
809,16351,Sanju Unnithan,51.3
810,16421,Asmita Sood,74.62
811,16528,Jaya Jose Raj,49.5
